Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,PASS,,1,87524,5834.933,87537,5835.8,Player 8357,Player 8417,0.25723,0.35954,0.22003,0.25857
Away,BALL LOST,INTERCEPTION,1,87561,5837.4,87570,5838.0,Player 8417,,0.23586,0.22117,0.35384,0.19829
Home,RECOVERY,INTERCEPTION,1,87570,5838.0,87570,5838.0,Player 8222,,0.35384,0.19829,0.35384,0.19829
Home,BALL LOST,,1,87578,5838.533,87580,5838.667,Player 8222,,0.41936,0.18823,0.43367,0.18734
Away,RECOVERY,,1,87580,5838.667,87580,5838.667,Player 8336,,0.43367,0.18734,0.43367,0.18734
Away,BALL LOST,,1,87596,5839.733,87597,5839.8,Player 8336,,0.46742,0.20433,0.46871,0.20596
Home,RECOVERY,,1,87597,5839.8,87597,5839.8,Player 8222,,0.46871,0.20596,0.46871,0.20596
Home,BALL LOST,,1,87605,5840.333,87606,5840.4,Player 8222,,0.46533,0.21031,0.45288,0.20326
Away,RECOVERY,,1,87606,5840.4,87606,5840.4,Player 8336,,0.45288,0.20326,0.45288,0.20326
Away,PASS,,1,87612,5840.8,87655,5843.667,Player 8336,Player 8418,0.44359,0.19512,0.69176,0.34926
Away,PASS,,1,87659,5843.933,87767,5851.133,Player 8418,Player 8300,0.70564,0.37401,0.6478,0.33322
Away,PASS,LONG BALL,1,87777,5851.8,87871,5858.067,Player 8300,Player 8423,0.68689,0.37843,0.96723,0.86521
Home,PASS,,1,88465,5897.667,88711,5914.067,Player 8525,Player 8599,0.22863,0.35887,0.2257,0.79369
Away,PASS,,1,88730,5915.333,88736,5915.733,Player 8001,Player 7461,0.26354,0.91409,0.23305,0.88806
Away,BALL LOST,,1,88738,5915.867,88739,5915.933,Player 7461,,0.2291,0.88218,0.22923,0.88025
Home,RECOVERY,,1,88739,5915.933,88739,5915.933,Player 7817,,0.22923,0.88025,0.22923,0.88025
Home,BALL LOST,OUT,1,88783,5918.867,88783,5918.867,Player 7827,,0.21978,0.99321,0.21259,1.00313
Home,SET PIECE,,1,89008,5933.867,89008,5933.867,Player 8525,,0.10101,0.60491,0.10101,0.60491
